User ID,Follower Count,Following Count,Account Active Since,Feedback
E5TNLZTWX,668,1305,2025-05-17,"Tbh, I end up wasting a lot of time here plus it’s addictive without giving much substance
 At times, I keep scrolling way longer than I plan"
K3RUUWY9Z,"12,739",582,2017-10-08,"It feels like, recommendations are usually on point
 Overall, I like the variety of content"
NGBLCQZJ8,"4,907",993,2016-07-19,"More often than not, I end up wasting a lot of time here
 For me, too many sponsored reels though the feed feels cluttered with promotions"
OZ9ROE19B,"1,534",492,2019-06-21,"Overall, too many quick dopamine hits
 Sometimes, the feed is super engaging but low value"
TRQI6BYHP,"2,970",1984,2022-12-06,"These days, I enjoy discovering new creators however recommendations are usually on point
 For me, stories and reels are entertaining"
HUFN4VNBO,92,948,2016-11-27,"I feel like, UI changes are confusing"
IMG7ZD3Q0,"1,511",1733,2025-09-08,"At times, the feed is super engaging but low value
 At times, I end up wasting a lot of time here"
20CV3TLCX,"1,234",1519,2020-10-11,"From my side, I open it for a minute and stay for hours and content feels endless and a bit shallow"
WS3NC62AH,"1,262",597,2018-01-12,"From my side, there are too many ads in between posts
 It feels like, sponsored content is overwhelming"
QIJ88AGT3,"1,296",760,2025-02-13,"Sometimes, ads are popping up almost every scroll yet I keep seeing sponsored posts every few swipes
 I feel like, ads are popping up almost every scroll however there are too many ads in between posts"
7VZ2QZ9D4,"59,234",1135,2022-06-14,"In my experience, dark mode could be better"
TCPXCAAL8,417,1498,2017-10-29,"Sometimes, there are too many ads in between posts however ads show up way too frequently"
5XHQ3U91F,"23,949",1820,2022-10-18,"These days, sponsored content is overwhelming
 I guess, sponsored content is overwhelming"
TTNIBTH05,"19,136",298,2024-02-12,"I guess, ads interrupt the experience a lot and ads interrupt the experience a lot"
F61DM78UI,"64,861",1451,2018-02-12,"Honestly, I enjoy discovering new creators so I like the variety of content"
EPPPRAT08,"119,201",1756,2021-12-15,"Not gonna lie, I keep scrolling way longer than I plan"
RTC0Z7Q0I,"24,501",711,2019-06-22,"For me, the feed is super engaging but low value
 I feel like, it’s addictive without giving much substance"
0XAOBK02L,"1,145",1618,2019-10-16,"Recently, ads interrupt the experience a lot"
RIADDUR82,"1,481",257,2018-11-14,"Overall, I open it for a minute and stay for hours
 For me, I keep scrolling way longer than I plan but I keep scrolling way longer than I plan"
61BW4A7FQ,"76,072",464,2023-09-21,"I feel like, I end up wasting a lot of time here so the reels pull me in and I lose track of time"
L2IEO9UVJ,"3,158",109,2021-10-29,"From my side, ads interrupt the experience a lot yet I keep seeing sponsored posts every few swipes"
WQB6TWNVJ,551,1015,2018-08-01,"Sometimes, ads interrupt the experience a lot but the ad load feels excessive"
H03ZB5GRO,"106,409",1918,2025-07-07,"From my side, I keep scrolling way longer than I plan
 It feels like, content feels endless and a bit shallow"
KIZIYPI1X,"4,029",1098,2019-09-10,"For me, overall a good experience however I find useful content regularly"
BB25K9QHZ,498,1684,2021-07-03,"Overall, I like the variety of content so great way to stay connected with friends"
HX3D43E7B,"76,774",1732,2024-02-15,"More often than not, I open it for a minute and stay for hours however it hooks me more than it should
 Not gonna lie, it’s hard to stop once I start yet it’s hard to stop once I start"
SQ0P82KB7,"10,534",175,2023-01-21,"It feels like, it’s addictive without giving much substance and I end up wasting a lot of time here"
X7LOFOLAN,"1,362",758,2016-09-14,"Sometimes, the reels pull me in and I lose track of time plus it’s addictive without giving much substance
 For me, I’m getting more ads than actual content though ads interrupt the experience a lot"
MTHD3IGK3,"98,924",1180,2018-06-03,"Sometimes, I end up wasting a lot of time here though it hooks me more than it should
 Recently, I end up wasting a lot of time here but it hooks me more than it should"
R9DD6EAF0,"1,453",228,2022-01-09,"Recently, recommendations are usually on point so I enjoy discovering new creators"
XXAYPNTRF,"2,304",666,2020-09-19,"These days, too many quick dopamine hits though it’s hard to stop once I start"
WBJ9UU2BL,"21,111",780,2024-06-05,"In my experience, it hooks me more than it should
 More often than not, content feels endless and a bit shallow"
1SECHXG7F,455,795,2017-11-04,"I feel like, I like the variety of content so I enjoy discovering new creators
 At times, I enjoy discovering new creators but great way to stay connected with friends"
I486H2WJM,109,1501,2024-07-01,"In my experience, ads show up way too frequently and there are too many ads in between posts
 It feels like, sponsored content is overwhelming plus the feed feels cluttered with promotions"
T2SJ64YW5,"1,560",1164,2017-09-11,"In my experience, there are too many ads in between posts
 These days, sponsored content is overwhelming"
VUAZXKDQ9,"42,356",499,2025-04-24,"I guess, it’s addictive without giving much substance though it’s hard to stop once I start"
RWRNBFZV1,813,1968,2021-11-16,"Recently, the reels pull me in and I lose track of time
 For me, the feed is super engaging but low value but content feels endless and a bit shallow"
6Y7XPESW8,980,833,2019-09-07,"Recently, I enjoy discovering new creators so I find useful content regularly"
2DHYLURTP,"12,839",770,2023-11-18,"For me, I end up wasting a lot of time here but the reels pull me in and I lose track of time"
ZS5DUPX06,57,1055,2021-01-15,"Not gonna lie, I’m getting more ads than actual content
 These days, too many sponsored reels"
SL7ZX4DE7,926,1827,2022-12-16,"At times, the feed is super engaging but low value
 Recently, it hooks me more than it should so it’s addictive without giving much substance"
J085RHCJT,21,629,2022-06-26,"Lately, there are too many ads in between posts so I keep seeing sponsored posts every few swipes"
EOQGVZHQJ,"7,373",1521,2024-03-22,"These days, the reels pull me in and I lose track of time yet content feels endless and a bit shallow
 More often than not, too many quick dopamine hits"
IWF3KM2KQ,"1,515",1151,2018-05-17,"Not gonna lie, too many quick dopamine hits
 It feels like, it’s addictive without giving much substance"
TC2QSI2G7,"49,928",1462,2024-01-17,"For me, it’s hard to stop once I start though I end up wasting a lot of time here"
RRE93U62E,"1,848",979,2017-06-09,"Overall, the features keep getting better but I find useful content regularly
 Sometimes, it’s a nice break during the day but recommendations are usually on point"
5HRXEHTTU,"7,267",135,2019-02-11,"At times, I open it for a minute and stay for hours so content feels endless and a bit shallow
 These days, too many sponsored reels so the feed feels cluttered with promotions"
WG1857D52,"108,809",802,2022-12-21,"Sometimes, stories and reels are entertaining yet the app is smooth and fun to use"
Q1FNTTUYS,126,985,2018-10-29,"At times, I find useful content regularly
 Not gonna lie, stories and reels are entertaining"
ZPO0ZSRQL,"19,154",1430,2016-08-16,"In my experience, I like the variety of content though recommendations are usually on point"
NRM6DFHG6,"19,224",1782,2021-12-19,"These days, it hooks me more than it should and the reels pull me in and I lose track of time"
BUJDS0SP8,72,242,2020-05-12,"Kind of, I’m getting more ads than actual content but ads interrupt the experience a lot"
H11QV1F2O,"1,844",515,2020-12-03,"Recently, I open it for a minute and stay for hours however I open it for a minute and stay for hours
 Not gonna lie, I open it for a minute and stay for hours and the feed is super engaging but low value"
V6UVG7KMK,"11,160",360,2017-05-15,"Honestly, I enjoy discovering new creators however the features keep getting better"
ZSUV41AMI,"1,142",1804,2024-08-07,"Sometimes, it hooks me more than it should but content feels endless and a bit shallow"
RWARQCFK3,601,105,2022-12-01,"From my side, ads interrupt the experience a lot plus I’m getting more ads than actual content
 In my experience, sponsored content is overwhelming"
B7UYA088Q,365,1865,2024-02-15,"More often than not, sponsored content is overwhelming
 Not gonna lie, I’m getting more ads than actual content"
OHNPVCUB7,725,1291,2023-07-10,"Tbh, I keep scrolling way longer than I plan though it hooks me more than it should
 More often than not, content feels endless and a bit shallow though I keep scrolling way longer than I plan"
58E6PLUI4,"48,502",194,2016-12-25,"In my experience, it’s addictive without giving much substance
 Not gonna lie, ads interrupt the experience a lot"
W09YW3DP1,"9,959",1410,2019-04-17,"From my side, I open it for a minute and stay for hours but too many quick dopamine hits"
OR17DPUBK,456,1641,2021-02-05,"More often than not, the reels pull me in and I lose track of time yet the reels pull me in and I lose track of time
 For me, it hooks me more than it should"
RSJZO98IB,949,1287,2024-09-11,"At times, sponsored content is overwhelming and I keep seeing sponsored posts every few swipes
 In my experience, too many sponsored reels"
47XXA6BML,"1,708",770,2021-01-17,"It feels like, my reach has dropped recently"
D8IL3FB9W,"16,923",898,2025-12-08,"Not gonna lie, it hooks me more than it should but it’s hard to stop once I start"
BD2EEV7IN,"1,439",1068,2018-12-16,"In my experience, it’s addictive without giving much substance however it hooks me more than it should"
BKG8B350S,759,1444,2023-11-03,"Tbh, the feed is super engaging but low value but the feed is super engaging but low value"
QAQX9V3ED,"11,756",690,2018-09-25,"Not gonna lie, I like the variety of content so great way to stay connected with friends"
STBRM57PM,"1,535",949,2022-02-27,"Sometimes, uploads take too long"
YYXZ90VQS,"17,928",927,2021-05-28,"From my side, there are too many ads in between posts so I keep seeing sponsored posts every few swipes
 These days, there are too many ads in between posts"
1E4FMTCP2,"1,902",849,2016-12-20,"It feels like, recommendations are usually on point yet great way to stay connected with friends
 Recently, overall a good experience"
31FI0N6DG,"1,766",410,2018-02-12,"It feels like, it’s hard to stop once I start
 From my side, it’s hard to stop once I start"
APZL90K3R,"1,909",1967,2020-09-16,"In my experience, too many quick dopamine hits
 Recently, I keep seeing sponsored posts every few swipes plus too many sponsored reels"
N44FBV46M,"1,822",662,2025-01-01,"It feels like, sponsored content is overwhelming
 Tbh, ads are popping up almost every scroll"
RR43UR4MF,429,792,2020-05-13,"Recently, the feed feels cluttered with promotions so there are too many ads in between posts"
WT805QTDC,"1,058",1786,2017-03-04,"Overall, content feels endless and a bit shallow"
DSZ6KD7GI,"116,974",623,2019-08-16,"For me, my reach has dropped recently plus DMs lag at times"
TN5PEPL7Z,875,1005,2020-09-18,"I guess, I open it for a minute and stay for hours though I keep scrolling way longer than I plan"
3LRITJTAB,210,1097,2025-12-09,"I guess, it’s hard to stop once I start but I keep scrolling way longer than I plan
 More often than not, it’s hard to stop once I start so the feed is super engaging but low value"
UZMXL244V,69,700,2018-12-03,"More often than not, I open it for a minute and stay for hours but the reels pull me in and I lose track of time
 More often than not, the ad load feels excessive"
M72QLGDVC,"8,344",1902,2022-06-05,"I feel like, too many quick dopamine hits yet I open it for a minute and stay for hours"
YVM19QXR2,"1,070",1689,2024-07-27,"It feels like, too many quick dopamine hits
 For me, ads are popping up almost every scroll however ads are popping up almost every scroll"
HDKKG1R1C,620,1369,2018-07-07,"For me, the feed is super engaging but low value
 It feels like, it hooks me more than it should yet the feed is super engaging but low value"
PRGYGO2YP,"1,715",545,2016-11-10,"It feels like, too many sponsored reels
 Tbh, there are too many ads in between posts though there are too many ads in between posts"
54884Z4UR,"5,940",1192,2020-11-18,"Sometimes, it’s hard to stop once I start so I open it for a minute and stay for hours"
